# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
-94.3119121976 -71.5909450383 0.41807049401 329943 3574891 2825452 5911497
-95.0561606134 -71.5755984979 0.176262860986 325459 3564166 3612780 6340142
-95.627244756 -71.5645834048 0.877911523453 324451 3557552 2882192 7107260
-96.5318328736 -71.5474628513 0.178536600566 324256 3553264 3422273 6415008
-97.1676630461 -71.5358931188 0.206340121685 324560 3550872 3249503 6938083
-97.9309780424 -71.5220867774 0.224228735723 322136 3550167 3106745 6772635
-98.7148206861 -71.5084228054 0.40322196347 321551 3551126 3600063 6625988
-99.3324231793 -71.4978897612 0.00505523539306 321308 3557029 3322763 7125598
-100.099912986 -71.4848480216 0.720248337443 321815 3566989 2992388 6858034
-100.932803808 -71.4708662054 0.975437738372 323296 3577702 3335381 6538381
-101.612512073 -71.4594377347 0.310420952921 324854 3586626 3748447 6890325
-102.228578151 -71.4492710191 0.591493173507 324187 3592656 3448507 7309450
-102.984478985 -71.4367784192 0.746661891361 322131 3598917 3281752 7015740
-103.748975461 -71.424396579 0.856216934868 318372 3605690 0 0
