# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
-91.5067322857 -85.2138258637 0.270180034681 265747 2538512 3248158 6136162
-92.1505356197 -85.1785547342 0.924151770505 265344 2539202 2245854 5715496
-93.0863492358 -85.1271263613 0.381981929475 264044 2538893 1832538 4731950
-94.0366049 -85.075719914 0.237019448102 263754 2535976 1521354 4314456
-95.0774465299 -85.0205818678 0.537263992641 259050 2527563 1424512 3997054
-96.1079488857 -84.9683835467 0.866870952979 255160 2526117 1586824 3896810
-97.0101459616 -84.9246154818 0.186447760454 253066 2525498 1419713 4049225
-98.0563678003 -84.8739378013 0.0396437819183 250190 2527751 1504342 3896730
-99.0099872127 -84.8294334129 0.506382857063 244957 2530279 1586883 3980022
-99.9324619276 -84.7880794633 0.215867599066 241034 2529192 1448349 4062031
-100.962531795 -84.7434291352 0.912647890334 237822 2529869 1556725 3935973
-101.892807503 -84.7050180888 0.469537042575 235886 2533427 1436462 4040061
-102.925579476 -84.663516826 0.168877380711 230810 2536797 1735226 3932850
-103.750250781 -84.6339429372 0.114622761305 227037 2540579 2105000 4227390
-104.456981979 -84.6106157727 0.0180379526094 224044 2541788 2571259 4587472
-105.047431301 -84.5927100345 0.146142277961 222458 2543193 2742632 5041451
-105.666101514 -84.57480092 0.891161983143 220140 2546294 2872968 5222287
-106.273474678 -84.5575822838 0.328430461144 216531 2546397 3572410 5360007
-106.692120444 -84.5466727062 0.73569432564 214630 2547217 4072338 6039826
-107.097937701 -84.5364506705 0.581697442843 212266 2545985 3960297 6538097
-107.608579775 -84.5239760096 0.561332029448 210525 2544442 3791908 6436451
-108.146732944 -84.5114713901 0.782878083378 209244 2540399 3345952 6267365
-108.78201794 -84.4972848303 0.17822220286 204685 2536923 3006623 5830816
-109.451951643 -84.4835149903 0.787632060989 202523 2534034 3374140 5496413
-109.951175438 -84.4739597238 0.448568630235 201115 2533231 4227799 5855712
-110.289890571 -84.4679641848 0.976895560686 198970 2532693 4698697 6690570
-110.654358415 -84.4616591489 0.37806349922 198120 2533843 4408382 7168169
-111.149210604 -84.4532787342 0.0578408988098 197022 2535047 5088658 6901451
-111.46521397 -84.4483147343 0.811450280832 195920 2537387 5738725 7562086
-111.751732282 -84.4439408429 0.780080760797 195963 2538768 6019122 8205375
-112.071049217 -84.4390618542 0.168419135609 194805 2541453 6198381 8497577
-112.395637606 -84.434210288 0.726447936795 193911 2544543 6285328 8693268
-112.728781295 -84.42929091 0.688898425464 193961 2546914 6794709 8810370
-112.997829489 -84.4254951579 0.853892827491 193411 2549686 7263441 9314949
-113.25545177 -84.4219525281 0.491548702206 193157 2551307 8122106 9783664
-113.450472082 -84.4193182267 0.963968533439 192598 2552462 8951322 10636594
-113.631249701 -84.4169386516 0.119314692392 192322 2554749 8889404 11426174
-113.889517267 -84.413500897 0.312775871209 190672 2557274 9146356 11397330
-114.116978906 -84.4105260593 0.603181567545 191416 2559553 9365316 11666851
-114.343987081 -84.4076037951 0.724340950198 189952 2562150 10082359 11903527
-114.517477427 -84.4054323312 0.285464825571 188953 2563649 10490460 12614312
-114.708770313 -84.4030929435 0.678998507732 189072 2565677 10958894 13024372
-114.88821434 -84.4009706311 0.0963123512202 188078 2567835 11877837 13495119
-115.022631271 -84.3994441037 0.0358909224257 187222 2569554 11725085 14415568
-115.235169341 -84.3970055095 0.914839385698 186882 2571919 12057488 14265351
-115.409527288 -84.3950627649 0.814472578789 186144 2573665 12810544 14599502
-115.546487684 -84.3936285902 0.466478093343 185842 2575788 0 0
