# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
-104.15764039 -88.0107519558 0.951516713476 260123 2657802 4251056 6585931
-104.605542637 -87.9899143315 0.497235171584 258164 2655146 3899301 6824948
-105.17342569 -87.9640830853 0.251855824479 255073 2651367 3743293 6486327
-105.731821027 -87.9400592242 0.55186732673 252565 2647986 3877041 6325611
-106.231152446 -87.9195945701 0.300884548481 250837 2647576 4304862 6452020
-106.646589789 -87.9032336353 0.984505836502 249353 2648004 3597055 6870165
-107.300374815 -87.8780776701 0.291279918131 245905 2648291 2736864 6190592
-108.120782644 -87.847865427 0.369529253744 243247 2647155 2792610 5345657
-108.778624534 -87.8253011761 0.320419760747 240886 2645291 2769351 5389099
-109.452520868 -87.80347827 0.112161021114 237503 2642866 2946960 5368290
-110.061738349 -87.7850308936 0.775860098895 234417 2639449 2896142 5537581
-110.718184178 -87.7660084118 0.328926393517 232678 2635714 2900066 5489236
-111.364778441 -87.7478974778 0.491692251663 230725 2636352 2808669 5492236
-112.043286938 -87.7297855989 0.572223658939 229101 2636226 2791951 5396923
-112.710631613 -87.7126840719 0.28136573743 227358 2637885 2349733 5382103
-113.543910302 -87.6921879126 0.498891385883 224004 2641344 2385861 4959833
-114.283016186 -87.6753176808 0.479245096343 221060 2643610 2885490 4994155
-114.842800669 -87.6636659961 0.859047206321 220537 2646956 2909537 5483686
-115.485215226 -87.6506813555 0.952125357192 218427 2650869 3676385 5531545
-115.90623763 -87.6429697918 0.837128683825 217924 2651719 4787145 6292523
-116.19240482 -87.6379699556 0.750003686243 217517 2651956 5881595 7382991
-116.431104425 -87.6338624934 0.694304149427 218092 2653051 6635713 8447287
-116.682300734 -87.6294786173 0.289807427075 217754 2652727 6951553 9205617
-116.97184676 -87.6243922238 0.348222160242 217548 2652619 6898060 9530066
-117.303116082 -87.6185419601 0.540527003741 217190 2652160 5755068 9482071
-117.808919145 -87.6094169468 0.716629726659 217114 2650988 5379170 8374695
-118.259548312 -87.6015358005 0.307005342886 215439 2650394 5900359 8006371
-118.574518785 -87.5964583166 0.772348358405 213170 2650677 6693122 8519430
-118.825523831 -87.5926048712 0.221906446698 212938 2651581 8034241 9312908
-118.982834267 -87.5902657475 0.561768305656 212892 2652397 9058529 10655083
-119.153494102 -87.5876741781 0.928150673957 212970 2652412 0 0
