# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
-100.242323005 -82.1390337817 0.772004888189 293500 3007291 795376 4116099
-101.85328268 -82.0530135899 0.225096547896 284355 3002824 930240 3775707
-103.23455485 -81.9901175156 0.823563040888 276222 2989781 1577868 3891114
-104.14080551 -81.9532125063 0.405055693958 270976 2977982 1542682 4508155
-105.210631303 -81.9120271736 0.807392260303 266382 2980190 1735792 4483837
-106.161341197 -81.8787084997 0.362066022561 262517 2982787 2253602 4667737
-106.897315256 -81.8541562923 0.944168239336 260046 2986925 2678377 5173306
-107.564237052 -81.832372329 0.748798169098 259508 2990017 2690371 5590542
-108.302134007 -81.8084391977 0.471003588397 258149 2990476 1861880 5607268
-109.401655831 -81.7720234614 0.350484470877 255292 2986366 1841199 4805202
-110.3622098 -81.740176329 0.591135630947 252269 2986199 1854975 4786328
-111.311727049 -81.7095869415 0.636869694763 249235 2980132 2604595 4804094
-111.9342139 -81.6908482191 0.988418921812 245972 2968893 2999496 5521624
-112.553468086 -81.6726420038 0.709775058693 243148 2950791 3179205 5898265
-113.179818276 -81.6547940878 0.0962279499755 239028 2926593 3570307 6061032
-113.718638671 -81.6400624313 0.902363246785 235733 2911929 3840354 6437225
-114.244404579 -81.626152701 0.690173001173 234322 2911091 4101933 6707166
-114.74534226 -81.6134645839 0.0976132908338 231808 2914406 4774957 6973028
-115.134320559 -81.603996755 0.847565176706 231459 2917120 4992136 7623517
-115.56663824 -81.5940293853 0.867048087389 230134 2921633 5267681 7870506
-115.977078915 -81.5847266971 0.659525371897 228170 2927001 5403381 8139431
-116.395306304 -81.5756830313 0.276457861734 226682 2932296 6001267 8295030
-116.728228312 -81.5688724904 0.190733449981 226423 2936408 6357217 8885204
-117.071555562 -81.5620315248 0.778348415185 226270 2940638 7081007 9269927
-117.349646773 -81.5567489061 0.665704048892 226583 2944043 8472949 9992644
-117.523474928 -81.5535525937 0.925194818245 226028 2945908 9458864 11315470
-117.71043931 -81.5501266089 0.659461684406 224955 2947395 8903984 12307336
-118.040389836 -81.5439430355 0.472629887687 224353 2949672 8059425 11784839
-118.42649765 -81.5368065432 0.594854384004 223352 2951996 8998811 10960468
-118.631579865 -81.533177169 0.298305617751 223624 2954343 9309843 11868450
-118.881397009 -81.5288558462 0.505049404152 223242 2955378 8972159 12197895
-119.194951016 -81.5233717062 0.630340763486 222989 2956849 8914752 11883982
-119.489148456 -81.5183551577 0.0361717705743 222509 2958785 8991845 11829228
-119.770233601 -81.5136005618 0.948223191725 222629 2960440 8853010 11936347
-120.07567482 -81.5084232146 0.329168346888 222110 2961126 8273876 11782679
-120.435526631 -81.5024082575 0.552440602124 221777 2963036 8979630 11205222
-120.664503178 -81.4986322201 0.0669534088274 221302 2964609 9075593 11912654
-120.94331237 -81.4940838736 0.05397349367 221104 2966352 9767164 12009956
-121.157163797 -81.4906775769 0.287270273627 221340 2968469 9414724 12703796
-121.46299986 -81.4856569625 0.103059514397 220676 2970721 9036407 12353703
-121.781995418 -81.4805683501 0.567776221779 220459 2973160 7697810 11977998
-122.229717096 -81.4733576256 0.125322849309 219662 2976136 0 0
