# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
-59.4815535925 -88.5348826629 0.695667463165 775516 2357852 1439998 3796820
-60.4522765461 -88.2255947062 0.372876294332 730126 2359241 1394714 3742051
-61.4397469969 -87.9267768697 0.542159325967 673234 2361119 1583995 3699248
-62.2937168925 -87.6774839877 0.103616554805 616940 2363610 1631413 3881207
-63.165313559 -87.4192089282 0.648123913851 554093 2364769 1274826 3931007
-64.2862169156 -87.0650169764 0.392540900285 476008 2364759 1235864 3588626
-65.3493409941 -86.7020119889 0.945998188756 432162 2363317 1309216 3543488
-66.3452080783 -86.3583704062 0.303676790453 413523 2359629 1362162 3610245
-67.3209592427 -86.0413746315 0.339059142008 403518 2357843 1366738 3661260
-68.3069407063 -85.75133627 0.426211401513 393108 2355916 1458971 3664967
-69.2311717365 -85.5037823482 0.977773904954 381490 2356262 1465476 3754842
-70.1743607153 -85.2731301187 0.749472640794 370840 2356943 1515541 3763770
-71.0874982965 -85.0713278184 0.87213304486 359308 2355769 1581225 3810787
-71.9716621248 -84.8941897052 0.749892448112 349805 2355794 1388719 3874819
-72.9967424491 -84.7071642329 0.564058867864 338915 2355117 1322047 3690815
-74.0222989038 -84.5376398836 0.185905688533 329450 2357623 1303411 3626182
-75.0445145415 -84.3845331044 0.0624312269686 318505 2359243 1168596 3608960
-76.1664342454 -84.2311879679 0.924341132701 307317 2356476 1231176 3478594
-77.2033804316 -84.0986135572 0.0985187707388 298826 2353082 1551256 3537887
-78.0347561526 -83.9994864593 0.967994446716 292321 2353923 1846406 3847657
-78.7782343888 -83.9128610562 0.999462426379 287993 2354252 2033002 4138983
-79.4984508233 -83.8257032021 0.543918766657 285230 2352437 2245349 4327457
-80.1648799572 -83.7391937306 0.469474782119 280157 2351062 2214372 4537931
-80.890702911 -83.6348548916 0.208745941609 275733 2351333 1841797 4510886
-81.7898129258 -83.4869868547 0.225166130771 270768 2351901 2057067 4144375
-82.499841167 -83.3701820283 0.111865139682 265775 2349384 2210815 4341725
-83.184551501 -83.2643475401 0.187351003415 260467 2349527 2140313 4493985
-83.9341038066 -83.1555146527 0.321505588906 254747 2347788 1659207 4428646
-84.9164813793 -83.0227849319 0.237606317944 247236 2346133 1849661 3960533
-85.6860406762 -82.9301026399 0.0410139263882 242881 2347367 2006629 4134575
-86.4179225856 -82.8492535744 0.630303567733 238217 2349268 1485031 4289853
-87.4765129218 -82.7420785115 0.439519668466 232167 2349573 1436719 3790469
-88.4478198188 -82.6551527312 0.44871675683 228481 2347736 1651502 3735788
-89.2709317967 -82.5886364744 0.0397564469753 224688 2343235 1702706 3933593
-90.1140843573 -82.5266191385 0.376848835248 223617 2340889 1912593 3983034
-90.8566381473 -82.475870183 0.228220598627 223071 2339031 2042838 4183804
-91.5825385288 -82.4284021427 0.781664748773 221947 2339033 1531205 4311732
-92.6165535922 -82.362953001 0.434015624907 221173 2334251 1074015 3816451
-93.8723223266 -82.286507676 0.0468809198262 219564 2321768 783603 3358502
-95.3020702348 -82.2027318173 0.337752491084 224093 2319376 994082 3072027
-96.4236663906 -82.1354705881 0.0859751983801 226551 2328775 1499613 3272070
-97.2130185791 -82.0874408181 0.207385302399 230374 2334931 1948616 3758185
-97.8816326947 -82.0447556475 0.475865676232 230958 2338562 2097323 4203250
-98.5863994637 -81.9989308286 0.380367486687 228759 2341350 1766801 4363848
-99.4937830223 -81.940850276 0.28650481787 224998 2343670 1867423 4055425
-100.276853531 -81.895093135 0.153136068611 220696 2344432 1960979 4148588
-101.0343513 -81.8550996274 0.556082422428 216925 2345146 1864861 4241159
-101.861889594 -81.814399909 0.782653675259 212834 2348391 2202451 4154895
-102.507887151 -81.7852384537 0.70047248386 210706 2351233 2325413 4481659
-103.173949019 -81.7565854886 0.087034767991 208316 2352950 1911653 4609323
-104.057815728 -81.7187663443 0.0868448321277 207895 2354558 2116765 4219367
-104.757291764 -81.6900188081 0.757521425836 206121 2358469 2226774 4418844
-105.451986137 -81.6632419012 0.767372021782 204438 2360966 1839292 4529433
-106.356379971 -81.6301391274 0.0448651829277 202311 2363243 2090709 4159079
-107.054040469 -81.6062379558 0.542181411322 200964 2363620 2349443 4391968
-107.690551148 -81.5852468228 0.678113485353 199364 2365402 2036618 4644352
-108.520229781 -81.5590107379 0.154210744822 196962 2365675 1889045 4346195
-109.358865693 -81.5332836333 0.49822357582 195119 2363392 1633554 4201544
-110.305513006 -81.5050449783 0.692894588049 192581 2361337 1165243 3952138
-111.517355452 -81.469909802 0.276293376837 189171 2355134 1256857 3492220
-112.538319296 -81.4420296322 0.781938794837 185748 2354920 1754630 3579228
-113.261822999 -81.4235493179 0.104311966977 183590 2357691 1842179 4061622
-114.059559605 -81.4040076436 0.814038567026 182854 2362837 2497325 4155727
-114.583143482 -81.3911307342 0.042468008026 183611 2366840 2922369 4790562
-115.090160357 -81.378784326 0.571023871325 183071 2371119 3216045 5217518
-115.585959236 -81.366550156 0.242062055935 182576 2376128 2842106 5513390
-116.256608692 -81.3497632075 0.364389807842 183222 2382100 2958732 5159362
-116.823377934 -81.3356707514 0.414431187751 181901 2386955 1990748 5264892
-117.796717873 -81.3113856994 0.437651755822 180363 2392861 1587103 4330697
-118.800401292 -81.2881457578 0.768736940891 177548 2399748 1860710 3940067
-119.559204395 -81.2724530581 0.968225602848 177046 2404078 2382889 4205416
-120.140054991 -81.2613908709 3.44137427177e-06 175902 2407195 2829093 4717108
-120.663912638 -81.2517631996 0.172789524985 175275 2411092 2782177 5163195
-121.291706773 -81.240107582 0.577424875141 175224 2413549 2409269 5131295
-122.054233742 -81.2261775452 0.199622257081 174767 2413442 2405812 4771968
-122.747811831 -81.213752171 0.371815342495 172596 2414285 2377712 4766992
-123.451849944 -81.2018740064 0.464190810479 169643 2411983 2943911 4736762
-123.940734127 -81.1945115339 0.864834632 168345 2409912 2360735 5278711
-124.750615674 -81.1827549823 0.0738443869494 165443 2405399 1588520 4730613
-125.838782311 -81.1681149954 0.19860867846 161645 2397285 1662097 3977318
-126.715896377 -81.1578940759 0.523867756099 160014 2388276 1936266 4018752
-127.455097782 -81.1497986343 0.678519734947 157205 2383516 2383899 4288114
-128.054309447 -81.1438317217 0.184164994052 155955 2384391 0 0
